device,model,dataset,classification_method,seq_len,opt_seq_len,class,accuracy_score,precision,recall,fscore,support,roc_auc_score
baby_monitor,baby_monitor_MLP_4_3,validation,session,1,1,0,0.999,1,0.998888889,0.999444136,900,0.999444444
baby_monitor,baby_monitor_MLP_4_3_sgd,validation,session,1,1,0,0.999,1,0.998888889,0.999444136,900,0.999444444
baby_monitor,baby_monitor_forest_entropy_19,validation,session,1,1,0,0.998,1,0.997777778,0.998887653,900,0.998888889
baby_monitor,baby_monitor_MLP_4_5,validation,session,1,1,0,0.998,1,0.997777778,0.998887653,900,0.998888889
baby_monitor,baby_monitor_sgd,validation,session,1,1,0,0.998,1,0.997777778,0.998887653,900,0.998888889
baby_monitor,baby_monitor_forest,validation,session,1,1,0,0.997,1,0.996666667,0.998330551,900,0.998333333
baby_monitor,baby_monitor_forest_entropy_23,validation,session,1,1,0,0.997,1,0.996666667,0.998330551,900,0.998333333
baby_monitor,baby_monitor_MLP_4_4_sgd,validation,session,1,1,0,0.997,1,0.996666667,0.998330551,900,0.998333333
baby_monitor,baby_monitor_MLP_5_4_sgd,validation,session,1,1,0,0.997,1,0.996666667,0.998330551,900,0.998333333
baby_monitor,baby_monitor_forest_entropy_21,validation,session,1,1,0,0.996,0.995575221,1,0.997782705,900,0.98
baby_monitor,baby_monitor_MLP_1_3,validation,session,1,1,0,0.996,1,0.995555556,0.997772829,900,0.997777778
baby_monitor,baby_monitor_MLP_4_1_sgd,validation,session,1,1,0,0.996,1,0.995555556,0.997772829,900,0.997777778
baby_monitor,baby_monitor_MLP_4_5_sgd,validation,session,1,1,0,0.996,1,0.995555556,0.997772829,900,0.997777778
baby_monitor,baby_monitor_MLP_5_2_sgd,validation,session,1,1,0,0.996,1,0.995555556,0.997772829,900,0.997777778
baby_monitor,baby_monitor_MLP_5_5_sgd,validation,session,1,1,0,0.996,1,0.995555556,0.997772829,900,0.997777778
baby_monitor,baby_monitor_forest_gini_11,validation,session,1,1,0,0.995,0.994475138,1,0.997229917,900,0.975
baby_monitor,baby_monitor_MLP_3_3,validation,session,1,1,0,0.995,1,0.994444444,0.997214485,900,0.997222222
baby_monitor,baby_monitor_MLP_2_2_sgd,validation,session,1,1,0,0.994,1,0.993333333,0.996655518,900,0.996666667
baby_monitor,baby_monitor_MLP_2_5_sgd,validation,session,1,1,0,0.994,1,0.993333333,0.996655518,900,0.996666667
baby_monitor,baby_monitor_MLP_4_1,validation,session,1,1,0,0.994,1,0.993333333,0.996655518,900,0.996666667
baby_monitor,baby_monitor_MLP_2_4_sgd,validation,session,1,1,0,0.993,1,0.992222222,0.996095929,900,0.996111111
baby_monitor,baby_monitor_MLP_3_3_sgd,validation,session,1,1,0,0.991,1,0.99,0.994974874,900,0.995
baby_monitor,baby_monitor_forest_gini_21,validation,session,1,1,0,0.989,0.990077178,0.997777778,0.993912562,900,0.953888889
baby_monitor,baby_monitor_MLP_5_5,validation,session,1,1,0,0.987,0.985761227,1,0.992829564,900,0.935
baby_monitor,baby_monitor_MLP_4_4,validation,session,1,1,0,0.986,1,0.984444444,0.992161254,900,0.992222222
baby_monitor,baby_monitor_forest_gini_19,validation,session,1,1,0,0.985,0.998872604,0.984444444,0.991606044,900,0.987222222
baby_monitor,baby_monitor_forest_gini_23,validation,session,1,1,0,0.984,0.982532751,1,0.991189427,900,0.92
baby_monitor,baby_monitor_forest_entropy_11,validation,session,1,1,0,0.983,0.98569857,0.995555556,0.990602543,900,0.932777778
baby_monitor,baby_monitor_MLP_1_3_sgd,validation,session,1,1,0,0.98,1,0.977777778,0.988764045,900,0.988888889
baby_monitor,baby_monitor_MLP_1_4_sgd,validation,session,1,1,0,0.979,1,0.976666667,0.988195616,900,0.988333333
baby_monitor,baby_monitor_MLP_3_2_sgd,validation,session,1,1,0,0.979,1,0.976666667,0.988195616,900,0.988333333
baby_monitor,baby_monitor_MLP_5_3_sgd,validation,session,1,1,0,0.977,1,0.974444444,0.987056837,900,0.987222222
baby_monitor,baby_monitor_MLP_3_2,validation,session,1,1,0,0.966,1,0.962222222,0.980747452,900,0.981111111
baby_monitor,baby_monitor_forest_entropy_3,validation,session,1,1,0,0.957,0.985277463,0.966666667,0.975883343,900,0.918333333
baby_monitor,baby_monitor_cart_gini_50_samples_leaf,validation,session,1,1,0,0.948,0.982915718,0.958888889,0.970753656,900,0.904444444
baby_monitor,baby_monitor_MLP_2_2,validation,session,1,1,0,0.941,1,0.934444444,0.96611143,900,0.967222222
baby_monitor,baby_monitor_cart,validation,session,1,1,0,0.903,1,0.892222222,0.943041691,900,0.946111111
baby_monitor,baby_monitor_forest_gini_7,validation,session,1,1,0,0.902,0.903420523,0.997777778,0.948257656,900,0.518888889
baby_monitor,baby_monitor_MLP_1_1,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
baby_monitor,baby_monitor_MLP_1_1_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
baby_monitor,baby_monitor_MLP_1_2,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
baby_monitor,baby_monitor_MLP_1_2_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
baby_monitor,baby_monitor_MLP_1_5,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
baby_monitor,baby_monitor_MLP_1_5_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
baby_monitor,baby_monitor_MLP_2_1,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
baby_monitor,baby_monitor_MLP_2_1_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
baby_monitor,baby_monitor_MLP_2_3,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
baby_monitor,baby_monitor_MLP_2_3_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
baby_monitor,baby_monitor_MLP_2_4,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
baby_monitor,baby_monitor_MLP_2_5,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
baby_monitor,baby_monitor_MLP_3_1,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
baby_monitor,baby_monitor_MLP_3_1_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
baby_monitor,baby_monitor_MLP_3_4,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
baby_monitor,baby_monitor_MLP_5_1,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
baby_monitor,baby_monitor_MLP_5_1_sgd,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
baby_monitor,baby_monitor_naive_bayes,validation,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
baby_monitor,baby_monitor_forest_gini_3,validation,session,1,1,0,0.882,0.898979592,0.978888889,0.937234043,900,0.494444444
baby_monitor,baby_monitor_cart_entropy_50_samples_leaf,validation,session,1,1,0,0.88,1,0.866666667,0.928571429,900,0.933333333
baby_monitor,baby_monitor_cart_entropy_200_samples_leaf,validation,session,1,1,0,0.876,0.908421053,0.958888889,0.932972973,900,0.544444444
baby_monitor,baby_monitor_cart_entropy_100_samples_leaf,validation,session,1,1,0,0.866,1,0.851111111,0.919567827,900,0.925555556
baby_monitor,baby_monitor_cart_entropy_400_samples_leaf,validation,session,1,1,0,0.864,1,0.848888889,0.918269231,900,0.924444444
baby_monitor,baby_monitor_cart_gini_200_samples_leaf,validation,session,1,1,0,0.841,1,0.823333333,0.903107861,900,0.911666667
baby_monitor,baby_monitor_cart_gini_100_samples_leaf,validation,session,1,1,0,0.83,0.980263158,0.827777778,0.897590361,900,0.838888889
baby_monitor,baby_monitor_MLP_5_2,validation,session,1,1,0,0.678,1,0.642222222,0.782138024,900,0.821111111
baby_monitor,baby_monitor_cart_gini_400_samples_leaf,validation,session,1,1,0,0.667,1,0.63,0.773006135,900,0.815
baby_monitor,baby_monitor_MLP_1_4,validation,session,1,1,0,0.665,1,0.627777778,0.771331058,900,0.813888889
baby_monitor,baby_monitor_MLP_5_4,validation,session,1,1,0,0.63,1,0.588888889,0.741258741,900,0.794444444
lights,lights_MLP_1_2,test,session,1,1,1,0.906,0.8,0.08,0.145454545,100,0.538888889
lights,lights_MLP_2_5,test,session,1,1,1,0.903,0.8,0.04,0.076190476,100,0.519444444
lights,lights_MLP_3_5,test,session,1,1,1,0.903,0.8,0.04,0.076190476,100,0.519444444
lights,lights_MLP_4_1,test,session,1,1,1,0.902,1,0.02,0.039215686,100,0.51
lights,lights_MLP_5_2,test,session,1,1,1,0.9,0.5,1,0.666666667,100,0.944444444
lights,lights_forest,test,session,1,1,1,0.9,0,0,0,100,0.5
lights,lights_forest_entropy_3,test,session,1,1,1,0.9,0,0,0,100,0.5
lights,lights_MLP_1_1,test,session,1,1,1,0.9,0,0,0,100,0.5
lights,lights_MLP_1_1_sgd,test,session,1,1,1,0.9,0,0,0,100,0.5
lights,lights_MLP_1_3,test,session,1,1,1,0.9,0,0,0,100,0.5
lights,lights_MLP_1_4,test,session,1,1,1,0.9,0,0,0,100,0.5
lights,lights_MLP_1_5,test,session,1,1,1,0.9,0,0,0,100,0.5
lights,lights_MLP_2_1,test,session,1,1,1,0.9,0,0,0,100,0.5
lights,lights_MLP_2_1_sgd,test,session,1,1,1,0.9,0,0,0,100,0.5
lights,lights_MLP_2_2,test,session,1,1,1,0.9,0,0,0,100,0.5
lights,lights_MLP_2_3,test,session,1,1,1,0.9,0,0,0,100,0.5
lights,lights_MLP_2_3_sgd,test,session,1,1,1,0.9,0,0,0,100,0.5
lights,lights_MLP_2_4,test,session,1,1,1,0.9,0,0,0,100,0.5
lights,lights_MLP_2_4_sgd,test,session,1,1,1,0.9,0,0,0,100,0.5
lights,lights_MLP_3_1,test,session,1,1,1,0.9,0,0,0,100,0.5
lights,lights_MLP_3_1_sgd,test,session,1,1,1,0.9,0,0,0,100,0.5
lights,lights_MLP_3_3,test,session,1,1,1,0.9,0,0,0,100,0.5
lights,lights_MLP_3_4,test,session,1,1,1,0.9,0,0,0,100,0.5
lights,lights_MLP_4_2,test,session,1,1,1,0.9,0,0,0,100,0.5
lights,lights_MLP_4_3,test,session,1,1,1,0.9,0,0,0,100,0.5
lights,lights_MLP_4_5,test,session,1,1,1,0.9,0,0,0,100,0.5
lights,lights_MLP_5_1,test,session,1,1,1,0.9,0,0,0,100,0.5
lights,lights_MLP_5_1_sgd,test,session,1,1,1,0.9,0,0,0,100,0.5
lights,lights_MLP_5_3,test,session,1,1,1,0.9,0,0,0,100,0.5
lights,lights_naive_bayes,test,session,1,1,1,0.9,0,0,0,100,0.5
lights,lights_MLP_5_5,test,session,1,1,1,0.899,0.47826087,0.11,0.178861789,100,0.548333333
lights,lights_MLP_5_3_sgd,test,session,1,1,1,0.896,0.447368421,0.17,0.246376812,100,0.573333333
lights,lights_forest_gini_3,test,session,1,1,1,0.895,0.307692308,0.04,0.07079646,100,0.515
lights,lights_MLP_5_4,test,session,1,1,1,0.888,0.4,0.24,0.3,100,0.6
lights,lights_MLP_1_5_sgd,test,session,1,1,1,0.887,0.393442623,0.24,0.298136646,100,0.599444444
lights,lights_MLP_4_2_sgd,test,session,1,1,1,0.886,0.387096774,0.24,0.296296296,100,0.598888889
lights,lights_MLP_4_4,test,session,1,1,1,0.884,0.318181818,0.14,0.194444444,100,0.553333333
lights,lights_MLP_5_5_sgd,test,session,1,1,1,0.883,0.38028169,0.27,0.315789474,100,0.610555556
lights,lights_forest_entropy_23,test,session,1,1,1,0.883,0.373134328,0.25,0.299401198,100,0.601666667
lights,lights_MLP_3_4_sgd,test,session,1,1,1,0.882,0.375,0.27,0.313953488,100,0.61
lights,lights_MLP_3_5_sgd,test,session,1,1,1,0.882,0.375,0.27,0.313953488,100,0.61
lights,lights_MLP_4_1_sgd,test,session,1,1,1,0.882,0.375,0.27,0.313953488,100,0.61
lights,lights_MLP_5_2_sgd,test,session,1,1,1,0.882,0.371428571,0.26,0.305882353,100,0.605555556
lights,lights_MLP_1_2_sgd,test,session,1,1,1,0.881,0.369863014,0.27,0.312138728,100,0.609444444
lights,lights_MLP_2_5_sgd,test,session,1,1,1,0.881,0.369863014,0.27,0.312138728,100,0.609444444
lights,lights_MLP_4_4_sgd,test,session,1,1,1,0.881,0.369863014,0.27,0.312138728,100,0.609444444
lights,lights_MLP_1_4_sgd,test,session,1,1,1,0.88,0.37804878,0.31,0.340659341,100,0.626666667
lights,lights_MLP_4_3_sgd,test,session,1,1,1,0.88,0.364864865,0.27,0.310344828,100,0.608888889
lights,lights_MLP_4_5_sgd,test,session,1,1,1,0.88,0.364864865,0.27,0.310344828,100,0.608888889
lights,lights_sgd,test,session,1,1,1,0.88,0.364864865,0.27,0.310344828,100,0.608888889
lights,lights_cart,test,session,1,1,1,0.879,0.36,0.27,0.308571429,100,0.608333333
lights,lights_cart_entropy_100_samples_leaf,test,session,1,1,1,0.879,0.36,0.27,0.308571429,100,0.608333333
lights,lights_cart_entropy_200_samples_leaf,test,session,1,1,1,0.879,0.36,0.27,0.308571429,100,0.608333333
lights,lights_cart_entropy_400_samples_leaf,test,session,1,1,1,0.879,0.36,0.27,0.308571429,100,0.608333333
lights,lights_cart_entropy_50_samples_leaf,test,session,1,1,1,0.879,0.36,0.27,0.308571429,100,0.608333333
lights,lights_cart_gini_400_samples_leaf,test,session,1,1,1,0.879,0.36,0.27,0.308571429,100,0.608333333
lights,lights_MLP_3_2_sgd,test,session,1,1,1,0.879,0.36,0.27,0.308571429,100,0.608333333
lights,lights_forest_gini_7,test,session,1,1,1,0.879,0.347826087,0.24,0.284023669,100,0.595
lights,lights_MLP_1_3_sgd,test,session,1,1,1,0.878,0.369047619,0.31,0.336956522,100,0.625555556
lights,lights_MLP_3_3_sgd,test,session,1,1,1,0.878,0.369047619,0.31,0.336956522,100,0.625555556
lights,lights_forest_entropy_21,test,session,1,1,1,0.878,0.3625,0.29,0.322222222,100,0.616666667
lights,lights_cart_gini_100_samples_leaf,test,session,1,1,1,0.877,0.364705882,0.31,0.335135135,100,0.625
lights,lights_cart_gini_200_samples_leaf,test,session,1,1,1,0.877,0.364705882,0.31,0.335135135,100,0.625
lights,lights_cart_gini_50_samples_leaf,test,session,1,1,1,0.877,0.364705882,0.31,0.335135135,100,0.625
lights,lights_forest_entropy_15,test,session,1,1,1,0.877,0.364705882,0.31,0.335135135,100,0.625
lights,lights_forest_entropy_19,test,session,1,1,1,0.877,0.364705882,0.31,0.335135135,100,0.625
lights,lights_forest_gini_11,test,session,1,1,1,0.877,0.364705882,0.31,0.335135135,100,0.625
lights,lights_forest_gini_15,test,session,1,1,1,0.877,0.364705882,0.31,0.335135135,100,0.625
lights,lights_forest_gini_19,test,session,1,1,1,0.877,0.364705882,0.31,0.335135135,100,0.625
lights,lights_forest_gini_21,test,session,1,1,1,0.877,0.364705882,0.31,0.335135135,100,0.625
lights,lights_forest_gini_23,test,session,1,1,1,0.877,0.364705882,0.31,0.335135135,100,0.625
lights,lights_forest_entropy_7,test,session,1,1,1,0.877,0.358024691,0.29,0.320441989,100,0.616111111
lights,lights_MLP_5_4_sgd,test,session,1,1,1,0.877,0.350649351,0.27,0.305084746,100,0.607222222
lights,lights_forest_entropy_11,test,session,1,1,1,0.877,0.338028169,0.24,0.280701754,100,0.593888889
lights,lights_MLP_3_2,test,session,1,1,1,0.876,0.360465116,0.31,0.333333333,100,0.624444444
lights,lights_MLP_2_2_sgd,test,session,1,1,1,0.875,0.341772152,0.27,0.301675978,100,0.606111111
lights,lights_MLP_1_2,test,session,1,1,0,0.906,0.907070707,0.997777778,0.95026455,900,0.538888889
lights,lights_MLP_2_5,test,session,1,1,0,0.903,0.903517588,0.998888889,0.948812665,900,0.519444444
lights,lights_MLP_3_5,test,session,1,1,0,0.903,0.903517588,0.998888889,0.948812665,900,0.519444444
lights,lights_MLP_4_1,test,session,1,1,0,0.902,0.901803607,1,0.948366702,900,0.51
lights,lights_forest,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
lights,lights_forest_entropy_3,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
lights,lights_MLP_1_1,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
lights,lights_MLP_1_1_sgd,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
lights,lights_MLP_1_3,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
lights,lights_MLP_1_4,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
lights,lights_MLP_1_5,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
lights,lights_MLP_2_1,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
lights,lights_MLP_2_1_sgd,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
lights,lights_MLP_2_2,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
lights,lights_MLP_2_3,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
lights,lights_MLP_2_3_sgd,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
lights,lights_MLP_2_4,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
lights,lights_MLP_2_4_sgd,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
lights,lights_MLP_3_1,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
lights,lights_MLP_3_1_sgd,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
lights,lights_MLP_3_3,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
lights,lights_MLP_3_4,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
lights,lights_MLP_4_2,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
lights,lights_MLP_4_3,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
lights,lights_MLP_4_5,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
lights,lights_MLP_5_1,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
lights,lights_MLP_5_1_sgd,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
lights,lights_MLP_5_3,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
lights,lights_naive_bayes,test,session,1,1,0,0.9,0.9,1,0.947368421,900,0.5
lights,lights_MLP_5_2,test,session,1,1,0,0.9,1,0.888888889,0.941176471,900,0.944444444
lights,lights_MLP_5_5,test,session,1,1,0,0.899,0.908904811,0.986666667,0.94619073,900,0.548333333
lights,lights_MLP_5_3_sgd,test,session,1,1,0,0.896,0.913721414,0.976666667,0.944146079,900,0.573333333
lights,lights_forest_gini_3,test,session,1,1,0,0.895,0.902735562,0.99,0.944356121,900,0.515
lights,lights_MLP_5_4,test,session,1,1,0,0.888,0.919148936,0.96,0.939130435,900,0.6
lights,lights_MLP_1_5_sgd,test,session,1,1,0,0.887,0.919062833,0.958888889,0.938553562,900,0.599444444
lights,lights_MLP_4_2_sgd,test,session,1,1,0,0.886,0.918976546,0.957777778,0.937976061,900,0.598888889
lights,lights_MLP_4_4,test,session,1,1,0,0.884,0.910041841,0.966666667,0.9375,900,0.553333333
lights,lights_forest_entropy_23,test,session,1,1,0,0.883,0.919614148,0.953333333,0.936170213,900,0.601666667
lights,lights_MLP_5_5_sgd,test,session,1,1,0,0.883,0.921420883,0.951111111,0.936030618,900,0.610555556
lights,lights_MLP_5_2_sgd,test,session,1,1,0,0.882,0.920430108,0.951111111,0.935519126,900,0.605555556
lights,lights_MLP_3_4_sgd,test,session,1,1,0,0.882,0.921336207,0.95,0.935448578,900,0.61
lights,lights_MLP_3_5_sgd,test,session,1,1,0,0.882,0.921336207,0.95,0.935448578,900,0.61
lights,lights_MLP_4_1_sgd,test,session,1,1,0,0.882,0.921336207,0.95,0.935448578,900,0.61
lights,lights_MLP_1_2_sgd,test,session,1,1,0,0.881,0.921251348,0.948888889,0.9348659,900,0.609444444
lights,lights_MLP_2_5_sgd,test,session,1,1,0,0.881,0.921251348,0.948888889,0.9348659,900,0.609444444
lights,lights_MLP_4_4_sgd,test,session,1,1,0,0.881,0.921251348,0.948888889,0.9348659,900,0.609444444
lights,lights_MLP_4_3_sgd,test,session,1,1,0,0.88,0.921166307,0.947777778,0.934282585,900,0.608888889
lights,lights_MLP_4_5_sgd,test,session,1,1,0,0.88,0.921166307,0.947777778,0.934282585,900,0.608888889
lights,lights_sgd,test,session,1,1,0,0.88,0.921166307,0.947777778,0.934282585,900,0.608888889
lights,lights_MLP_1_4_sgd,test,session,1,1,0,0.88,0.924836601,0.943333333,0.933993399,900,0.626666667
lights,lights_forest_gini_7,test,session,1,1,0,0.879,0.918367347,0.95,0.933915893,900,0.595
lights,lights_cart,test,session,1,1,0,0.879,0.921081081,0.946666667,0.93369863,900,0.608333333
lights,lights_cart_entropy_100_samples_leaf,test,session,1,1,0,0.879,0.921081081,0.946666667,0.93369863,900,0.608333333
lights,lights_cart_entropy_200_samples_leaf,test,session,1,1,0,0.879,0.921081081,0.946666667,0.93369863,900,0.608333333
lights,lights_cart_entropy_400_samples_leaf,test,session,1,1,0,0.879,0.921081081,0.946666667,0.93369863,900,0.608333333
lights,lights_cart_entropy_50_samples_leaf,test,session,1,1,0,0.879,0.921081081,0.946666667,0.93369863,900,0.608333333
lights,lights_cart_gini_400_samples_leaf,test,session,1,1,0,0.879,0.921081081,0.946666667,0.93369863,900,0.608333333
lights,lights_MLP_3_2_sgd,test,session,1,1,0,0.879,0.921081081,0.946666667,0.93369863,900,0.608333333
lights,lights_forest_entropy_21,test,session,1,1,0,0.878,0.922826087,0.943333333,0.932967033,900,0.616666667
lights,lights_MLP_1_3_sgd,test,session,1,1,0,0.878,0.924672489,0.941111111,0.932819383,900,0.625555556
lights,lights_MLP_3_3_sgd,test,session,1,1,0,0.878,0.924672489,0.941111111,0.932819383,900,0.625555556
lights,lights_forest_entropy_11,test,session,1,1,0,0.877,0.918191604,0.947777778,0.932750137,900,0.593888889
lights,lights_MLP_5_4_sgd,test,session,1,1,0,0.877,0.920910076,0.944444444,0.932528799,900,0.607222222
lights,lights_forest_entropy_7,test,session,1,1,0,0.877,0.922742111,0.942222222,0.932380429,900,0.616111111
lights,lights_cart_gini_100_samples_leaf,test,session,1,1,0,0.877,0.924590164,0.94,0.932231405,900,0.625
lights,lights_cart_gini_200_samples_leaf,test,session,1,1,0,0.877,0.924590164,0.94,0.932231405,900,0.625
lights,lights_cart_gini_50_samples_leaf,test,session,1,1,0,0.877,0.924590164,0.94,0.932231405,900,0.625
lights,lights_forest_entropy_15,test,session,1,1,0,0.877,0.924590164,0.94,0.932231405,900,0.625
lights,lights_forest_entropy_19,test,session,1,1,0,0.877,0.924590164,0.94,0.932231405,900,0.625
lights,lights_forest_gini_11,test,session,1,1,0,0.877,0.924590164,0.94,0.932231405,900,0.625
lights,lights_forest_gini_15,test,session,1,1,0,0.877,0.924590164,0.94,0.932231405,900,0.625
lights,lights_forest_gini_19,test,session,1,1,0,0.877,0.924590164,0.94,0.932231405,900,0.625
lights,lights_forest_gini_21,test,session,1,1,0,0.877,0.924590164,0.94,0.932231405,900,0.625
lights,lights_forest_gini_23,test,session,1,1,0,0.877,0.924590164,0.94,0.932231405,900,0.625
lights,lights_MLP_3_2,test,session,1,1,0,0.876,0.924507659,0.938888889,0.931642778,900,0.624444444
lights,lights_MLP_2_2_sgd,test,session,1,1,0,0.875,0.920738328,0.942222222,0.931356398,900,0.606111111
lights,lights_MLP_4_4,validation,session,1,1,1,0.904,0.611111111,0.11,0.186440678,100,0.551111111
lights,lights_MLP_5_5,validation,session,1,1,1,0.904,0.611111111,0.11,0.186440678,100,0.551111111
lights,lights_MLP_1_2,validation,session,1,1,1,0.903,1,0.03,0.058252427,100,0.515
lights,lights_MLP_5_3_sgd,validation,session,1,1,1,0.902,0.50625,0.81,0.623076923,100,0.861111111
