model,dataset,classification_method,seq_len,opt_seq_len,class,accuracy_score,precision,recall,fscore,support,roc_auc_score,tp,fp,tn,fn
TV_MLP_4_4,validation,session,1,1,0,0.853,0.9677018633540373,0.8655555555555555,0.913782991202346,900,0.8027777777777778,74,121,779,26
TV_MLP_4_4,validation,session,1,1,1,0.853,0.37948717948717947,0.74,0.5016949152542373,100,0.8027777777777778,74,121,779,26
TV_MLP_4_4,validation,sequence,1,99,0,0.853,0.9677018633540373,0.8655555555555555,0.913782991202346,900,0.8027777777777778,74,121,779,26
TV_MLP_4_4,validation,sequence,1,99,1,0.853,0.37948717948717947,0.74,0.5016949152542373,100,0.8027777777777778,74,121,779,26
TV_MLP_4_4_sgd,validation,session,1,1,0,0.718,0.9983870967741936,0.6877777777777778,0.8144736842105263,900,0.8388888888888889,99,281,619,1
TV_MLP_4_4_sgd,validation,session,1,1,1,0.718,0.26052631578947366,0.99,0.4125,100,0.8388888888888889,99,281,619,1
TV_MLP_4_4_sgd,validation,sequence,1,99,0,0.718,0.9983870967741936,0.6877777777777778,0.8144736842105263,900,0.8388888888888889,99,281,619,1
TV_MLP_4_4_sgd,validation,sequence,1,99,1,0.718,0.26052631578947366,0.99,0.4125,100,0.8388888888888889,99,281,619,1
TV_MLP_4_5,validation,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_4_5,validation,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_4_5,validation,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_4_5,validation,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_4_5_sgd,validation,session,1,1,0,0.481,1.0,0.42333333333333334,0.594847775175644,900,0.7116666666666667,100,519,381,0
TV_MLP_4_5_sgd,validation,session,1,1,1,0.481,0.16155088852988692,1.0,0.2781641168289291,100,0.7116666666666667,100,519,381,0
TV_MLP_4_5_sgd,validation,sequence,1,99,0,0.481,1.0,0.42333333333333334,0.594847775175644,900,0.7116666666666667,100,519,381,0
TV_MLP_4_5_sgd,validation,sequence,1,99,1,0.481,0.16155088852988692,1.0,0.2781641168289291,100,0.7116666666666667,100,519,381,0
TV_MLP_5_1,validation,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_5_1,validation,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_5_1,validation,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
TV_MLP_5_1,validation,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
TV_MLP_5_1_sgd,validation,session,1,1,0,0.5,1.0,0.4444444444444444,0.6153846153846153,900,0.7222222222222222,100,500,400,0
TV_MLP_5_1_sgd,validation,session,1,1,1,0.5,0.16666666666666666,1.0,0.2857142857142857,100,0.7222222222222222,100,500,400,0
TV_MLP_5_1_sgd,validation,sequence,1,99,0,0.5,1.0,0.4444444444444444,0.6153846153846153,900,0.7222222222222222,100,500,400,0
TV_MLP_5_1_sgd,validation,sequence,1,99,1,0.5,0.16666666666666666,1.0,0.2857142857142857,100,0.7222222222222222,100,500,400,0
TV_MLP_5_2,validation,session,1,1,0,0.592,0.9979757085020243,0.5477777777777778,0.7073170731707317,900,0.7688888888888888,99,407,493,1
TV_MLP_5_2,validation,session,1,1,1,0.592,0.1956521739130435,0.99,0.32673267326732675,100,0.7688888888888888,99,407,493,1
TV_MLP_5_2,validation,sequence,1,99,0,0.592,0.9979757085020243,0.5477777777777778,0.7073170731707317,900,0.7688888888888888,99,407,493,1
TV_MLP_5_2,validation,sequence,1,99,1,0.592,0.1956521739130435,0.99,0.32673267326732675,100,0.7688888888888888,99,407,493,1
TV_MLP_5_2_sgd,validation,session,1,1,0,0.768,1.0,0.7422222222222222,0.8520408163265306,900,0.8711111111111112,100,232,668,0
TV_MLP_5_2_sgd,validation,session,1,1,1,0.768,0.30120481927710846,1.0,0.462962962962963,100,0.8711111111111112,100,232,668,0
TV_MLP_5_2_sgd,validation,sequence,1,99,0,0.768,1.0,0.7422222222222222,0.8520408163265306,900,0.8711111111111112,100,232,668,0
TV_MLP_5_2_sgd,validation,sequence,1,99,1,0.768,0.30120481927710846,1.0,0.462962962962963,100,0.8711111111111112,100,232,668,0
TV_MLP_5_3,validation,session,1,1,0,0.598,1.0,0.5533333333333333,0.7124463519313305,900,0.7766666666666666,100,402,498,0
TV_MLP_5_3,validation,session,1,1,1,0.598,0.199203187250996,1.0,0.3322259136212624,100,0.7766666666666666,100,402,498,0
TV_MLP_5_3,validation,sequence,1,99,0,0.598,1.0,0.5533333333333333,0.7124463519313305,900,0.7766666666666666,100,402,498,0
TV_MLP_5_3,validation,sequence,1,99,1,0.598,0.199203187250996,1.0,0.3322259136212624,100,0.7766666666666666,100,402,498,0
TV_MLP_5_3_sgd,validation,session,1,1,0,0.726,1.0,0.6955555555555556,0.8204456094364352,900,0.8477777777777777,100,274,626,0
TV_MLP_5_3_sgd,validation,session,1,1,1,0.726,0.26737967914438504,1.0,0.4219409282700422,100,0.8477777777777777,100,274,626,0
TV_MLP_5_3_sgd,validation,sequence,1,99,0,0.726,1.0,0.6955555555555556,0.8204456094364352,900,0.8477777777777777,100,274,626,0
TV_MLP_5_3_sgd,validation,sequence,1,99,1,0.726,0.26737967914438504,1.0,0.4219409282700422,100,0.8477777777777777,100,274,626,0
TV_MLP_5_4,validation,session,1,1,0,0.681,1.0,0.6455555555555555,0.7846049966239027,900,0.8227777777777778,100,319,581,0
TV_MLP_5_4,validation,session,1,1,1,0.681,0.2386634844868735,1.0,0.3853564547206165,100,0.8227777777777778,100,319,581,0
TV_MLP_5_4,validation,sequence,1,99,0,0.681,1.0,0.6455555555555555,0.7846049966239027,900,0.8227777777777778,100,319,581,0
TV_MLP_5_4,validation,sequence,1,99,1,0.681,0.2386634844868735,1.0,0.3853564547206165,100,0.8227777777777778,100,319,581,0
TV_MLP_5_4_sgd,validation,session,1,1,0,0.634,1.0,0.5933333333333334,0.7447698744769875,900,0.7966666666666666,100,366,534,0
TV_MLP_5_4_sgd,validation,session,1,1,1,0.634,0.2145922746781116,1.0,0.353356890459364,100,0.7966666666666666,100,366,534,0
TV_MLP_5_4_sgd,validation,sequence,1,99,0,0.634,1.0,0.5933333333333334,0.7447698744769875,900,0.7966666666666666,100,366,534,0
TV_MLP_5_4_sgd,validation,sequence,1,99,1,0.634,0.2145922746781116,1.0,0.353356890459364,100,0.7966666666666666,100,366,534,0
TV_MLP_5_5,validation,session,1,1,0,0.845,1.0,0.8277777777777777,0.9057750759878419,900,0.9138888888888889,100,155,745,0
TV_MLP_5_5,validation,session,1,1,1,0.845,0.39215686274509803,1.0,0.5633802816901409,100,0.9138888888888889,100,155,745,0
TV_MLP_5_5,validation,sequence,1,99,0,0.845,1.0,0.8277777777777777,0.9057750759878419,900,0.9138888888888889,100,155,745,0
TV_MLP_5_5,validation,sequence,1,99,1,0.845,0.39215686274509803,1.0,0.5633802816901409,100,0.9138888888888889,100,155,745,0
TV_MLP_5_5_sgd,validation,session,1,1,0,0.697,1.0,0.6633333333333333,0.7975951903807615,900,0.8316666666666667,100,303,597,0
TV_MLP_5_5_sgd,validation,session,1,1,1,0.697,0.24813895781637718,1.0,0.3976143141153081,100,0.8316666666666667,100,303,597,0
TV_MLP_5_5_sgd,validation,sequence,1,99,0,0.697,1.0,0.6633333333333333,0.7975951903807615,900,0.8316666666666667,100,303,597,0
TV_MLP_5_5_sgd,validation,sequence,1,99,1,0.697,0.24813895781637718,1.0,0.3976143141153081,100,0.8316666666666667,100,303,597,0
TV_naive_bayes,validation,session,1,1,0,0.881,0.9089005235602095,0.9644444444444444,0.9358490566037736,900,0.5472222222222222,13,32,868,87
TV_naive_bayes,validation,session,1,1,1,0.881,0.28888888888888886,0.13,0.1793103448275862,100,0.5472222222222222,13,32,868,87
TV_naive_bayes,validation,sequence,1,99,0,0.881,0.9089005235602095,0.9644444444444444,0.9358490566037736,900,0.5472222222222222,13,32,868,87
TV_naive_bayes,validation,sequence,1,99,1,0.881,0.28888888888888886,0.13,0.1793103448275862,100,0.5472222222222222,13,32,868,87
TV_sgd,validation,session,1,1,0,0.666,1.0,0.6288888888888889,0.772169167803547,900,0.8144444444444444,100,334,566,0
TV_sgd,validation,session,1,1,1,0.666,0.2304147465437788,1.0,0.3745318352059925,100,0.8144444444444444,100,334,566,0
TV_sgd,validation,sequence,1,99,0,0.666,1.0,0.6288888888888889,0.772169167803547,900,0.8144444444444444,100,334,566,0
TV_sgd,validation,sequence,1,99,1,0.666,0.2304147465437788,1.0,0.3745318352059925,100,0.8144444444444444,100,334,566,0
smoke_detector_cart,validation,session,1,1,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_cart,validation,session,1,1,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_cart,validation,sequence,1,99,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_cart,validation,sequence,1,99,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_cart_entropy_100_samples_leaf,validation,session,1,1,0,0.993,0.9922822491730982,1.0,0.9961261759822911,900,0.9650000000000001,93,0,900,7
smoke_detector_cart_entropy_100_samples_leaf,validation,session,1,1,1,0.993,1.0,0.93,0.9637305699481865,100,0.9650000000000001,93,0,900,7
smoke_detector_cart_entropy_100_samples_leaf,validation,sequence,1,99,0,0.993,0.9922822491730982,1.0,0.9961261759822911,900,0.9650000000000001,93,0,900,7
smoke_detector_cart_entropy_100_samples_leaf,validation,sequence,1,99,1,0.993,1.0,0.93,0.9637305699481865,100,0.9650000000000001,93,0,900,7
smoke_detector_cart_entropy_200_samples_leaf,validation,session,1,1,0,0.993,0.9922822491730982,1.0,0.9961261759822911,900,0.9650000000000001,93,0,900,7
smoke_detector_cart_entropy_200_samples_leaf,validation,session,1,1,1,0.993,1.0,0.93,0.9637305699481865,100,0.9650000000000001,93,0,900,7
smoke_detector_cart_entropy_200_samples_leaf,validation,sequence,1,99,0,0.993,0.9922822491730982,1.0,0.9961261759822911,900,0.9650000000000001,93,0,900,7
smoke_detector_cart_entropy_200_samples_leaf,validation,sequence,1,99,1,0.993,1.0,0.93,0.9637305699481865,100,0.9650000000000001,93,0,900,7
smoke_detector_cart_entropy_400_samples_leaf,validation,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
smoke_detector_cart_entropy_400_samples_leaf,validation,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
smoke_detector_cart_entropy_400_samples_leaf,validation,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
smoke_detector_cart_entropy_400_samples_leaf,validation,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
smoke_detector_cart_entropy_50_samples_leaf,validation,session,1,1,0,0.993,0.9922822491730982,1.0,0.9961261759822911,900,0.9650000000000001,93,0,900,7
smoke_detector_cart_entropy_50_samples_leaf,validation,session,1,1,1,0.993,1.0,0.93,0.9637305699481865,100,0.9650000000000001,93,0,900,7
smoke_detector_cart_entropy_50_samples_leaf,validation,sequence,1,99,0,0.993,0.9922822491730982,1.0,0.9961261759822911,900,0.9650000000000001,93,0,900,7
smoke_detector_cart_entropy_50_samples_leaf,validation,sequence,1,99,1,0.993,1.0,0.93,0.9637305699481865,100,0.9650000000000001,93,0,900,7
smoke_detector_cart_gini_100_samples_leaf,validation,session,1,1,0,0.944,0.9414225941422594,1.0,0.9698275862068966,900,0.72,44,0,900,56
smoke_detector_cart_gini_100_samples_leaf,validation,session,1,1,1,0.944,1.0,0.44,0.6111111111111112,100,0.72,44,0,900,56
smoke_detector_cart_gini_100_samples_leaf,validation,sequence,1,99,0,0.944,0.9414225941422594,1.0,0.9698275862068966,900,0.72,44,0,900,56
smoke_detector_cart_gini_100_samples_leaf,validation,sequence,1,99,1,0.944,1.0,0.44,0.6111111111111112,100,0.72,44,0,900,56
smoke_detector_cart_gini_200_samples_leaf,validation,session,1,1,0,0.967,0.9646302250803859,1.0,0.9819967266775776,900,0.835,67,0,900,33
smoke_detector_cart_gini_200_samples_leaf,validation,session,1,1,1,0.967,1.0,0.67,0.8023952095808384,100,0.835,67,0,900,33
smoke_detector_cart_gini_200_samples_leaf,validation,sequence,1,99,0,0.967,0.9646302250803859,1.0,0.9819967266775776,900,0.835,67,0,900,33
smoke_detector_cart_gini_200_samples_leaf,validation,sequence,1,99,1,0.967,1.0,0.67,0.8023952095808384,100,0.835,67,0,900,33
smoke_detector_cart_gini_400_samples_leaf,validation,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
smoke_detector_cart_gini_400_samples_leaf,validation,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
smoke_detector_cart_gini_400_samples_leaf,validation,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
smoke_detector_cart_gini_400_samples_leaf,validation,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
smoke_detector_cart_gini_50_samples_leaf,validation,session,1,1,0,0.944,0.9414225941422594,1.0,0.9698275862068966,900,0.72,44,0,900,56
smoke_detector_cart_gini_50_samples_leaf,validation,session,1,1,1,0.944,1.0,0.44,0.6111111111111112,100,0.72,44,0,900,56
smoke_detector_cart_gini_50_samples_leaf,validation,sequence,1,99,0,0.944,0.9414225941422594,1.0,0.9698275862068966,900,0.72,44,0,900,56
smoke_detector_cart_gini_50_samples_leaf,validation,sequence,1,99,1,0.944,1.0,0.44,0.6111111111111112,100,0.72,44,0,900,56
smoke_detector_forest,validation,session,1,1,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_forest,validation,session,1,1,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_forest,validation,sequence,1,99,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_forest,validation,sequence,1,99,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_forest_entropy_11,validation,session,1,1,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_forest_entropy_11,validation,session,1,1,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_forest_entropy_11,validation,sequence,1,99,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_forest_entropy_11,validation,sequence,1,99,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_forest_entropy_15,validation,session,1,1,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_forest_entropy_15,validation,session,1,1,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_forest_entropy_15,validation,sequence,1,99,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_forest_entropy_15,validation,sequence,1,99,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_forest_entropy_19,validation,session,1,1,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_forest_entropy_19,validation,session,1,1,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_forest_entropy_19,validation,sequence,1,99,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_forest_entropy_19,validation,sequence,1,99,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_forest_entropy_21,validation,session,1,1,0,0.989,0.9879253567508233,1.0,0.9939260077305356,900,0.9450000000000001,89,0,900,11
smoke_detector_forest_entropy_21,validation,session,1,1,1,0.989,1.0,0.89,0.9417989417989417,100,0.9450000000000001,89,0,900,11
smoke_detector_forest_entropy_21,validation,sequence,1,99,0,0.989,0.9879253567508233,1.0,0.9939260077305356,900,0.9450000000000001,89,0,900,11
smoke_detector_forest_entropy_21,validation,sequence,1,99,1,0.989,1.0,0.89,0.9417989417989417,100,0.9450000000000001,89,0,900,11
smoke_detector_forest_entropy_23,validation,session,1,1,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_forest_entropy_23,validation,session,1,1,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_forest_entropy_23,validation,sequence,1,99,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_forest_entropy_23,validation,sequence,1,99,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_forest_entropy_3,validation,session,1,1,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_forest_entropy_3,validation,session,1,1,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_forest_entropy_3,validation,sequence,1,99,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_forest_entropy_3,validation,sequence,1,99,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_forest_entropy_7,validation,session,1,1,0,0.97,0.967741935483871,1.0,0.9836065573770492,900,0.85,70,0,900,30
smoke_detector_forest_entropy_7,validation,session,1,1,1,0.97,1.0,0.7,0.8235294117647058,100,0.85,70,0,900,30
smoke_detector_forest_entropy_7,validation,sequence,1,99,0,0.97,0.967741935483871,1.0,0.9836065573770492,900,0.85,70,0,900,30
smoke_detector_forest_entropy_7,validation,sequence,1,99,1,0.97,1.0,0.7,0.8235294117647058,100,0.85,70,0,900,30
smoke_detector_forest_gini_11,validation,session,1,1,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_forest_gini_11,validation,session,1,1,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_forest_gini_11,validation,sequence,1,99,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_forest_gini_11,validation,sequence,1,99,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_forest_gini_15,validation,session,1,1,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_forest_gini_15,validation,session,1,1,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_forest_gini_15,validation,sequence,1,99,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_forest_gini_15,validation,sequence,1,99,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_forest_gini_19,validation,session,1,1,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_forest_gini_19,validation,session,1,1,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_forest_gini_19,validation,sequence,1,99,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_forest_gini_19,validation,sequence,1,99,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_forest_gini_21,validation,session,1,1,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_forest_gini_21,validation,session,1,1,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_forest_gini_21,validation,sequence,1,99,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_forest_gini_21,validation,sequence,1,99,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_forest_gini_23,validation,session,1,1,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_forest_gini_23,validation,session,1,1,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_forest_gini_23,validation,sequence,1,99,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_forest_gini_23,validation,sequence,1,99,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_forest_gini_3,validation,session,1,1,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_forest_gini_3,validation,session,1,1,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_forest_gini_3,validation,sequence,1,99,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_forest_gini_3,validation,sequence,1,99,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_forest_gini_7,validation,session,1,1,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_forest_gini_7,validation,session,1,1,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_forest_gini_7,validation,sequence,1,99,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_forest_gini_7,validation,sequence,1,99,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_MLP_1_1,validation,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
smoke_detector_MLP_1_1,validation,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
smoke_detector_MLP_1_1,validation,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
smoke_detector_MLP_1_1,validation,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
smoke_detector_MLP_1_1_sgd,validation,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
smoke_detector_MLP_1_1_sgd,validation,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
smoke_detector_MLP_1_1_sgd,validation,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
smoke_detector_MLP_1_1_sgd,validation,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
smoke_detector_MLP_1_2,validation,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
smoke_detector_MLP_1_2,validation,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
smoke_detector_MLP_1_2,validation,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
smoke_detector_MLP_1_2,validation,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
smoke_detector_MLP_1_2_sgd,validation,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
smoke_detector_MLP_1_2_sgd,validation,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
smoke_detector_MLP_1_2_sgd,validation,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
smoke_detector_MLP_1_2_sgd,validation,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
smoke_detector_MLP_1_3,validation,session,1,1,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_MLP_1_3,validation,session,1,1,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_MLP_1_3,validation,sequence,1,99,0,1.0,1.0,1.0,1.0,900,1.0,100,0,900,0
smoke_detector_MLP_1_3,validation,sequence,1,99,1,1.0,1.0,1.0,1.0,100,1.0,100,0,900,0
smoke_detector_MLP_1_3_sgd,validation,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
smoke_detector_MLP_1_3_sgd,validation,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
smoke_detector_MLP_1_3_sgd,validation,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
smoke_detector_MLP_1_3_sgd,validation,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
smoke_detector_MLP_1_4,validation,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
smoke_detector_MLP_1_4,validation,session,1,1,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
smoke_detector_MLP_1_4,validation,sequence,1,99,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
smoke_detector_MLP_1_4,validation,sequence,1,99,1,0.9,0.0,0.0,0.0,100,0.5,0,0,900,100
smoke_detector_MLP_1_4_sgd,validation,session,1,1,0,0.9,0.9,1.0,0.9473684210526316,900,0.5,0,0,900,100
